trial,day,infections
1,1,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,0
1,7,0
1,8,0
1,9,0
1,10,0
1,11,0
1,12,0
1,13,0
1,14,0
1,15,0
1,16,0
1,17,0
1,18,0
1,19,0
1,20,0
1,21,0
1,22,0
1,23,0
1,24,0
1,25,0
1,26,0
1,27,0
1,28,0
1,29,0
1,30,0
1,31,0
1,32,0
1,33,0
1,34,0
1,35,0
1,36,0
1,37,0
1,38,0
1,39,0
1,40,0
1,41,0
1,42,0
1,43,0
1,44,0
1,45,0
1,46,0
1,47,0
1,48,0
1,49,0
1,50,0
1,51,0
1,52,0
1,53,0
1,54,0
1,55,0
1,56,0
1,57,0
1,58,0
1,59,0
1,60,0
1,61,0
1,62,0
1,63,0
1,64,0
1,65,0
1,66,0
1,67,0
1,68,0
1,69,0
1,70,0
1,71,0
1,72,0
1,73,0
1,74,0
1,75,0
1,76,0
1,77,0
1,78,0
1,79,0
1,80,0
1,81,0
1,82,0
1,83,0
1,84,0
1,85,0
1,86,0
1,87,0
1,88,0
1,89,0
1,90,0
1,91,0
1,92,0
1,93,0
1,94,0
1,95,0
1,96,0
1,97,0
1,98,0
1,99,0
1,100,0
1,101,0
1,102,0
1,103,0
1,104,0
1,105,0
1,106,0
1,107,0
1,108,0
1,109,0
1,110,0
1,111,0
1,112,0
1,113,0
1,114,0
1,115,0
1,116,0
1,117,0
1,118,0
1,119,0
1,120,0
1,121,0
1,122,0
1,123,0
1,124,0
1,125,0
1,126,0
1,127,0
1,128,0
1,129,0
1,130,0
1,131,0
1,132,0
1,133,0
1,134,0
1,135,0
1,136,0
1,137,0
1,138,0
1,139,0
1,140,0
1,141,0
1,142,0
1,143,0
1,144,0
1,145,0
1,146,0
1,147,0
1,148,0
1,149,0
1,150,0
1,151,0
1,152,0
1,153,0
1,154,0
1,155,0
1,156,0
1,157,0
1,158,0
1,159,0
1,160,0
1,161,0
1,162,0
1,163,0
1,164,0
1,165,0
1,166,0
1,167,0
1,168,0
1,169,0
1,170,0
1,171,0
1,172,0
1,173,0
1,174,0
1,175,0
1,176,0
1,177,0
1,178,0
1,179,0
1,180,0
1,181,0
1,182,0
1,183,0
1,184,0
1,185,0
1,186,0
1,187,0
1,188,0
1,189,0
1,190,0
1,191,0
1,192,0
1,193,0
1,194,0
1,195,0
1,196,0
1,197,0
1,198,0
1,199,0
1,200,0
2,1,2
2,2,3
2,3,4
2,4,3
2,5,2
2,6,2
2,7,3
2,8,2
2,9,2
2,10,2
2,11,2
2,12,1
2,13,0
2,14,0
2,15,0
2,16,0
2,17,0
2,18,0
2,19,0
2,20,0
2,21,0
2,22,0
2,23,0
2,24,0
2,25,0
2,26,0
2,27,0
2,28,0
2,29,0
2,30,0
2,31,0
2,32,0
2,33,0
2,34,0
2,35,0
2,36,0
2,37,0
2,38,0
2,39,0
2,40,0
2,41,0
2,42,0
2,43,0
2,44,0
2,45,0
2,46,0
2,47,0
2,48,0
2,49,0
2,50,0
2,51,0
2,52,0
2,53,0
2,54,0
2,55,0
2,56,0
2,57,0
2,58,0
2,59,0
2,60,0
2,61,0
2,62,0
2,63,0
2,64,0
2,65,0
2,66,0
2,67,0
2,68,0
2,69,0
2,70,0
2,71,0
2,72,0
2,73,0
2,74,0
2,75,0
2,76,0
2,77,0
2,78,0
2,79,0
2,80,0
2,81,0
2,82,0
2,83,0
2,84,0
2,85,0
2,86,0
2,87,0
2,88,0
2,89,0
2,90,0
2,91,0
2,92,0
2,93,0
2,94,0
2,95,0
2,96,0
2,97,0
2,98,0
2,99,0
2,100,0
2,101,0
2,102,0
2,103,0
2,104,0
2,105,0
2,106,0
2,107,0
2,108,0
2,109,0
2,110,0
2,111,0
2,112,0
2,113,0
2,114,0
2,115,0
2,116,0
2,117,0
2,118,0
2,119,0
2,120,0
2,121,0
2,122,0
2,123,0
2,124,0
2,125,0
2,126,0
2,127,0
2,128,0
2,129,0
2,130,0
2,131,0
2,132,0
2,133,0
2,134,0
2,135,0
2,136,0
2,137,0
2,138,0
2,139,0
2,140,0
2,141,0
2,142,0
2,143,0
2,144,0
2,145,0
2,146,0
2,147,0
2,148,0
2,149,0
2,150,0
2,151,0
2,152,0
2,153,0
2,154,0
2,155,0
2,156,0
2,157,0
2,158,0
2,159,0
2,160,0
2,161,0
2,162,0
2,163,0
2,164,0
2,165,0
2,166,0
2,167,0
2,168,0
2,169,0
2,170,0
2,171,0
2,172,0
2,173,0
2,174,0
2,175,0
2,176,0
2,177,0
2,178,0
2,179,0
2,180,0
2,181,0
2,182,0
2,183,0
2,184,0
2,185,0
2,186,0
2,187,0
2,188,0
2,189,0
2,190,0
2,191,0
2,192,0
2,193,0
2,194,0
2,195,0
2,196,0
2,197,0
2,198,0
2,199,0
2,200,0
3,1,1
3,2,1
3,3,1
3,4,2
3,5,2
3,6,3
3,7,6
3,8,8
3,9,10
3,10,10
3,11,11
3,12,17
3,13,19
3,14,15
3,15,17
3,16,18
3,17,21
3,18,24
3,19,22
3,20,25
3,21,31
3,22,34
3,23,37
3,24,36
3,25,40
3,26,45
3,27,57
3,28,56
3,29,56
3,30,57
3,31,61
3,32,62
3,33,78
3,34,77
3,35,76
3,36,81
3,37,73
3,38,79
3,39,80
3,40,94
3,41,100
3,42,105
3,43,111
3,44,114
3,45,106
3,46,114
3,47,123
3,48,125
3,49,123
3,50,125
3,51,128
3,52,122
3,53,124
3,54,122
3,55,118
3,56,112
3,57,113
3,58,114
3,59,113
3,60,111
3,61,105
3,62,104
3,63,107
3,64,116
3,65,116
3,66,111
3,67,120
3,68,132
3,69,131
3,70,130
3,71,135
3,72,132
3,73,140
3,74,146
3,75,147
3,76,153
3,77,147
3,78,151
3,79,149
3,80,150
3,81,160
3,82,158
3,83,158
3,84,159
3,85,161
3,86,159
3,87,171
3,88,163
3,89,165
3,90,159
3,91,160
3,92,165
3,93,165
3,94,155
3,95,165
3,96,161
3,97,152
3,98,160
3,99,146
3,100,149
3,101,157
3,102,158
3,103,155
3,104,156
3,105,156
3,106,162
3,107,164
3,108,164
3,109,172
3,110,173
3,111,181
3,112,166
3,113,177
3,114,181
3,115,182
3,116,189
3,117,170
3,118,179
3,119,181
3,120,174
3,121,170
3,122,161
3,123,168
3,124,168
3,125,174
3,126,172
3,127,167
3,128,171
3,129,179
3,130,177
3,131,188
3,132,191
3,133,189
3,134,181
3,135,181
3,136,189
3,137,182
3,138,184
3,139,176
3,140,166
3,141,172
3,142,158
3,143,154
3,144,164
3,145,161
3,146,164
3,147,161
3,148,155
3,149,158
3,150,164
3,151,171
3,152,173
3,153,180
3,154,178
3,155,178
3,156,176
3,157,168
3,158,163
3,159,158
3,160,157
3,161,158
3,162,160
3,163,163
3,164,155
3,165,161
3,166,153
3,167,155
3,168,150
3,169,148
3,170,149
3,171,148
3,172,145
3,173,138
3,174,139
3,175,140
3,176,144
3,177,158
3,178,164
3,179,170
3,180,169
3,181,172
3,182,181
3,183,169
3,184,161
3,185,165
3,186,160
3,187,149
3,188,145
3,189,148
3,190,144
3,191,154
3,192,151
3,193,156
3,194,159
3,195,149
3,196,151
3,197,151
3,198,145
3,199,147
3,200,143
4,1,0
4,2,0
4,3,0
4,4,0
4,5,0
4,6,0
4,7,0
4,8,0
4,9,0
4,10,0
4,11,0
4,12,0
4,13,0
4,14,0
4,15,0
4,16,0
4,17,0
4,18,0
4,19,0
4,20,0
4,21,0
4,22,0
4,23,0
4,24,0
4,25,0
4,26,0
4,27,0
4,28,0
4,29,0
4,30,0
4,31,0
4,32,0
4,33,0
4,34,0
4,35,0
4,36,0
4,37,0
4,38,0
4,39,0
4,40,0
4,41,0
4,42,0
4,43,0
4,44,0
4,45,0
4,46,0
4,47,0
4,48,0
4,49,0
4,50,0
4,51,0
4,52,0
4,53,0
4,54,0
4,55,0
4,56,0
4,57,0
4,58,0
4,59,0
4,60,0
4,61,0
4,62,0
4,63,0
4,64,0
4,65,0
4,66,0
4,67,0
4,68,0
4,69,0
4,70,0
4,71,0
4,72,0
4,73,0
4,74,0
4,75,0
4,76,0
4,77,0
4,78,0
4,79,0
4,80,0
4,81,0
4,82,0
4,83,0
4,84,0
4,85,0
4,86,0
4,87,0
4,88,0
4,89,0
4,90,0
4,91,0
4,92,0
4,93,0
4,94,0
4,95,0
4,96,0
4,97,0
4,98,0
4,99,0
4,100,0
4,101,0
4,102,0
4,103,0
4,104,0
4,105,0
4,106,0
4,107,0
4,108,0
4,109,0
4,110,0
4,111,0
4,112,0
4,113,0
4,114,0
4,115,0
4,116,0
4,117,0
4,118,0
4,119,0
4,120,0
4,121,0
4,122,0
4,123,0
4,124,0
4,125,0
4,126,0
4,127,0
4,128,0
4,129,0
4,130,0
4,131,0
4,132,0
4,133,0
4,134,0
4,135,0
4,136,0
4,137,0
4,138,0
4,139,0
4,140,0
4,141,0
4,142,0
4,143,0
4,144,0
4,145,0
4,146,0
4,147,0
4,148,0
4,149,0
4,150,0
4,151,0
4,152,0
4,153,0
4,154,0
4,155,0
4,156,0
4,157,0
4,158,0
4,159,0
4,160,0
4,161,0
4,162,0
4,163,0
4,164,0
4,165,0
4,166,0
4,167,0
4,168,0
4,169,0
4,170,0
4,171,0
4,172,0
4,173,0
4,174,0
4,175,0
4,176,0
4,177,0
4,178,0
4,179,0
4,180,0
4,181,0
4,182,0
4,183,0
4,184,0
4,185,0
4,186,0
4,187,0
4,188,0
4,189,0
4,190,0
4,191,0
4,192,0
4,193,0
4,194,0
4,195,0
4,196,0
4,197,0
4,198,0
4,199,0
4,200,0
5,1,2
5,2,2
5,3,2
5,4,2
5,5,2
5,6,2
5,7,2
5,8,3
5,9,3
5,10,3
5,11,3
5,12,2
5,13,2
5,14,3
5,15,3
5,16,3
5,17,1
5,18,1
5,19,1
5,20,1
5,21,1
5,22,1
5,23,1
5,24,1
5,25,1
5,26,1
5,27,1
5,28,1
5,29,1
5,30,2
5,31,1
5,32,1
5,33,2
5,34,3
5,35,3
5,36,2
5,37,2
5,38,2
5,39,2
5,40,3
5,41,3
5,42,1
5,43,2
5,44,2
5,45,2
5,46,2
5,47,3
5,48,3
5,49,2
5,50,2
5,51,1
5,52,2
5,53,2
5,54,2
5,55,2
5,56,1
5,57,1
5,58,1
5,59,1
5,60,1
5,61,1
5,62,1
5,63,1
5,64,1
5,65,1
5,66,1
5,67,1
5,68,1
5,69,1
5,70,0
5,71,0
5,72,0
5,73,0
5,74,0
5,75,0
5,76,0
5,77,0
5,78,0
5,79,0
5,80,0
5,81,0
5,82,0
5,83,0
5,84,0
5,85,0
